MFCC1_S1,MFCC6_S1,MFCC2_S2,MFCC4_S2,MFCC5_S2,MFCC6_S2,MFCC5_Sys,MFCC6_Sys,MFCC13_Sys,MFCC1_Dias,MFCC3_Dias,MFCC5_Dias,MFCC6_Dias,MFCC7_Dias,MFCC12_Dias,MFCC13_Dias,MFCC14_Dias,atomPos4,atomLen6,atomFreq6,atomPos6,atomLen7,atomLen11,atomFreq11,atomFreq15,LPC_Coefficient2,LPC_Coefficient4,LPC_Coefficient8,LPC_Coefficient9,LPC_Coefficient14,Class
-4.436,-0.23385,5.4327,1.742,-0.18571,0.020959,-0.80457,0.4753,0.064142,-12.057,-2.2686,-0.90269,0.64067,0.51759,-0.097161,0.088054,0.048769,134,120,0.018555,432.33,136,136,0.020671,0.026367,-0.63845,-0.052404,0.064383,0.013602,0.00671,normal
0.0048352,-0.22956,5.7085,0.67885,-0.98377,-0.23576,-1.0147,-0.29104,-0.046322,-2.4896,0.010127,-1.1106,-0.26979,0.11796,-0.064239,-0.018045,0.021334,168.88,173.56,0.01397,170.78,158.37,114.44,0.024497,0.030422,-0.75219,0.03813,0.02021,0.0072041,0.0027851,normal
-3.172,-0.01598,5.7358,1.4347,-0.074788,-0.23452,-0.75226,0.20745,0.045344,-10.565,-1.0664,-0.89285,0.28114,0.11659,-0.083405,0.050178,-0.0039243,238.11,143.16,0.019531,377.68,181.89,197.05,0.027344,0.025288,-0.79483,0.027385,0.010586,-0.032324,0.016205,normal
-1.1074,0.28774,5.5359,1.7576,0.094949,0.061026,-0.81835,0.32069,-0.035064,-9.7664,0.0044363,-0.77083,0.48197,0.03895,-0.11441,-0.031103,-0.021061,107.03,162.91,0.017282,133.82,122.18,148.36,0.024503,0.019117,-1.0236,0.16554,-0.05215,-0.047527,0.0058895,normal
-2.1374,-0.16765,5.6325,1.268,-0.75853,-0.27549,-1.3515,-0.016619,-0.059175,-5.2698,-1.2468,-1.4634,0.0052654,-0.20547,-0.14551,-0.048769,-0.0057263,619.05,135.62,0.022507,302.86,111.24,179.81,0.021112,0.022507,-0.76485,0.022492,0.028627,-0.0078648,0.012281,normal
-3.937,0.052197,5.8098,1.4155,-0.016431,-0.037566,-0.64872,0.44208,0.10611,-11.211,-1.1299,-0.92106,0.42254,0.33565,-0.06677,0.072094,-0.0046032,331.2,156.8,0.01875,489.2,256,224,0.026172,0.023828,-0.82705,0.019231,0.03053,0.0044326,0.012448,normal
-6.9814,-0.39292,6.0462,0.63799,-0.52956,-0.32116,-0.68315,-0.41172,-0.026806,-9.8231,0.57491,-0.59171,-0.30816,-0.070339,0.0021331,-0.023217,-0.0035986,200.8,151.68,0.020742,147.28,149.12,190.08,0.027461,0.031172,-0.88747,0.063277,-0.0054036,0.0052892,-0.00050945,normal
-4.2339,0.091304,5.6449,1.4377,-0.16558,-0.16742,-0.88204,0.41759,0.076408,-10.638,-0.77684,-0.8497,0.54879,0.20686,-0.067734,0.073338,0.007961,164.85,208.48,0.019354,313.33,192,161.94,0.024976,0.020123,-0.83079,0.041721,0.01972,0.0086477,0.0032584,normal
-3.9128,0.0048161,5.9276,1.3481,-0.022942,-0.16502,-0.71549,-0.19724,-0.045062,-10.873,0.35542,-0.66003,-0.063775,0.1975,-0.044743,0.0025728,0.017937,328.73,133.82,0.026989,345.45,87.273,133.82,0.020241,0.023438,-0.72261,0.021311,0.02142,0.0070179,0.003018,normal
-1.7377,-0.13338,5.9483,1.262,-0.70901,-0.36596,-0.93824,-0.31542,-0.0065622,-6.1302,-0.70153,-1.1792,-0.0036644,-0.31303,-0.17905,0.034311,-0.039649,150.12,225.88,0.017693,364.24,135.53,207.06,0.026654,0.027344,-0.93846,0.073219,0.032576,0.0066959,0.0043424,normal
0.22368,-0.18079,6.3733,0.83441,-0.18657,-0.12032,-0.69125,-0.19434,-0.022697,-4.3021,0.6015,-0.42224,-0.020268,0.15187,-0.006554,-0.049496,-0.005367,205.94,128,0.023852,187.15,159.03,195.88,0.022313,0.026456,-1.0563,0.14711,-0.043533,-0.026411,0.0090136,normal
-10.457,0.25716,4.6017,2.1695,0.40096,0.3529,0.44756,0.47264,-0.027427,-12.221,0.31446,0.31169,0.37477,0.19883,-0.07279,-0.040541,0.025975,738.5,33,0.34033,856.62,34,50,0.35596,0.33667,1.1248,1.1065,0.57199,0.47189,0.14943,abnormal
-7.0247,0.33816,4.9161,2.1006,0.72146,0.24464,0.48068,0.36346,-0.060575,-12.854,0.66297,0.47304,0.46276,0.21424,-0.039794,-0.058432,0.02552,179.26,216.89,0.015263,216.89,226.37,229.93,0.016348,0.021267,-0.63541,-0.056647,0.04098,0.0303,-0.0029687,abnormal
-2.2813,0.15958,5.3319,1.9225,0.15885,-0.022305,-0.49027,0.09136,-0.049502,-9.6748,-0.74207,-0.92972,0.27069,-0.12919,-0.17379,0.0054931,-0.034666,117.62,218.55,0.018866,313.45,187.23,254.64,0.017703,0.021443,-0.78869,0.0027042,0.030293,0.0041511,-0.0025977,normal
-7.4647,-0.20535,6.4656,0.55709,-0.24788,-0.17933,-0.22686,-0.14368,-0.033115,-12.894,1.3179,-0.19537,-0.17642,-0.0052855,-0.019638,-0.046553,-0.0028563,163.85,155.26,0.021484,97.037,164.74,160,0.02322,0.019604,-0.75064,0.028611,0.038316,0.037085,0.014703,normal
-2.1037,-0.19606,5.3999,1.1386,-0.63083,-0.1937,-0.59859,-0.17766,-0.034534,-3.6358,0.27644,-0.69721,-0.14195,-0.048132,-0.066633,-0.0047459,0.017248,144.17,101.57,0.21595,285.39,65.391,175.3,0.22232,0.25773,0.91737,0.9629,0.72298,0.68837,0.23468,normal
-1.1676,-0.057747,5.6906,1.4691,-0.47354,-0.25228,-1.0958,-0.12763,-0.026908,-6.7873,-1.4621,-1.2143,0.15518,0.0021748,-0.20181,0.0086144,-0.0072614,85.333,81.778,0.018229,102.22,117.33,110.22,0.019097,0.023872,-1.1823,0.15618,-0.020519,-0.057737,0.0096565,normal
-6.3275,-0.3162,6.2533,0.57518,-0.3148,-0.31866,-0.43191,-0.42887,-0.00028927,-9.9755,1.5051,-0.45917,-0.42952,-0.17001,-0.029065,-0.058841,-0.0052849,162.93,167.02,0.016244,127.12,147.51,130.34,0.019865,0.023914,-0.66163,-0.0088153,0.051248,0.034504,0.0025427,normal
-4.7626,0.074996,5.6707,1.5633,0.17772,-0.092629,-0.47785,0.18728,0.051917,-11.342,-0.18138,-0.45602,0.27303,-0.012429,0.0020868,0.052124,0.0091521,99.867,149.33,0.026172,320.53,128,160,0.026367,0.027539,-0.93858,0.11081,-0.013975,-0.019611,0.0052204,normal
-5.2257,-0.38382,6.6158,0.47542,-0.28246,-0.27028,-0.853,-0.37941,-0.023976,-13.497,0.89143,-0.87586,-0.3078,0.080519,-0.029797,-0.047536,-0.007511,357.89,176.84,0.023129,316.21,134.74,225.68,0.021279,0.024877,-0.77493,0.048053,0.0067035,-0.022835,0.0084532,normal
-3.5862,-0.0044928,5.6256,1.2872,-0.0089951,-0.15301,-0.32805,-0.15592,-0.015438,-10.954,0.5497,-0.24673,0.022256,0.065075,0.041648,-0.035865,-6.64E-05,104,169.93,0.018184,163.59,257.1,205.24,0.020878,0.018656,-0.7234,-0.011763,0.035693,-0.0037227,0.0031931,normal
-0.85297,0.092578,5.5534,1.5894,0.13185,0.019926,-0.34249,-0.057915,-0.069265,-5.6579,1.21,-0.33592,0.0032058,0.11895,-0.020343,-0.059776,0.027508,312.65,189.94,0.018523,217.81,239.48,197.16,0.020791,0.023753,-0.57365,-0.09805,0.080363,0.0471,-0.0078523,normal
-0.90413,0.016537,5.0074,1.7729,-0.046269,0.39612,-1.5233,0.30324,0.017905,-6.053,-1.6897,-1.4196,0.56448,0.16037,-0.1958,0.0032934,-0.009535,166.67,200,0.016276,367.33,160,170.67,0.022135,0.026042,-0.45338,-0.094736,0.062978,0.050444,-0.011952,normal
-5.0237,-0.21496,5.6649,1.7097,0.12427,-0.24581,-0.40942,-0.29006,-0.054679,-9.315,0.20736,-0.50972,-0.10259,-0.037756,-0.030508,-0.04497,-0.010556,288.67,162.67,0.020671,440.67,253.33,205.33,0.026042,0.026855,-0.7515,-0.027528,0.063528,0.01379,0.0054754,normal
-1.5225,0.23863,5.3856,1.8368,0.30427,0.14623,-0.72097,0.34745,0.052649,-9.0878,-0.55238,-0.87817,0.57448,-0.16725,-0.27242,0.13379,-0.065124,50.286,149.33,0.017671,298.29,141.71,134.1,0.028646,0.023717,-0.84158,0.013209,0.046847,0.028019,0.015302,normal
-9.1735,0.35616,4.8004,1.9858,0.76754,0.43072,0.41277,0.48778,-0.044381,-18.171,1.0525,0.43573,0.4579,0.19505,-0.065756,-0.052567,0.0062144,211.56,207.41,0.017795,282.67,195.56,177.78,0.017144,0.016204,-0.44329,-0.079896,0.052373,0.038283,0.002816,abnormal
-5.9467,-0.61962,5.8174,1.5774,-0.63591,-0.29892,-1.1588,-0.027461,0.087338,-16.012,-0.86878,-1.1181,0.41902,0.5139,0.10555,0.069212,-0.035964,398.4,140.8,0.019531,125.87,142.93,96,0.02526,0.020573,-0.80398,-0.0042909,0.054532,0.0079566,0.0066738,normal
-1.7275,0.065199,5.9778,1.0229,-0.12548,-0.22393,-0.12844,-0.14039,-0.02769,-8.0588,1.1277,-0.16059,0.011485,0.27438,-0.013226,-0.029096,-0.0049281,65.231,118.15,0.023137,113.85,184.62,263.38,0.013071,0.031851,-0.67968,-0.090706,0.0014336,0.079725,-0.0019313,normal
-1.2485,-0.28591,5.7172,1.4812,-0.45658,-0.53381,-0.95081,-0.25775,0.0082763,-7.757,-1.5427,-1.0008,-0.076833,-0.23153,-0.086033,0.017937,-0.05515,365.16,144.52,0.020413,263.23,145.55,110.45,0.019909,0.029045,-0.73097,-0.0037712,0.039823,-0.012217,0.012759,normal
-5.2111,-0.25453,5.7113,1.7285,-0.6114,-0.37122,-1.1995,-0.1919,-0.047514,-9.6902,-1.2512,-1.3432,0.186,0.098537,-0.14228,-0.017233,-0.033815,293.09,153.21,0.021899,302.79,134.79,174.55,0.024148,0.02764,-0.78369,0.024026,0.030905,0.0040691,0.0048222,normal
-6.9873,-0.32307,5.4745,1.7999,-0.20976,-0.11865,-0.54641,0.023932,0.061454,-14.832,-1.3768,-0.74384,0.5341,0.39933,-0.1578,0.1019,0.047619,138.12,231.53,0.019876,256.24,158.12,201.41,0.017463,0.034122,-0.61803,-0.024641,0.034774,0.02641,-0.014798,normal
-3.3764,-0.37642,5.2733,1.7844,-0.039825,0.10135,-0.75351,0.21319,0.06428,-10.562,-1.2997,-0.89559,0.46661,0.26163,-0.15687,0.084113,0.038857,137.47,158.32,0.020148,180.21,165.05,198.74,0.017887,0.027344,-0.61393,-0.031456,0.051303,0.026714,-0.0090474,normal
0.62923,0.43246,4.838,1.9212,-0.34009,0.3187,-1.2466,0.53853,0.097064,-2.5433,-2.2263,-1.363,0.59562,0.13153,-0.17516,0.11775,0.0017118,216.68,125.66,0.018817,437.95,162.34,189.66,0.01491,0.018388,-0.76128,0.010642,0.022757,0.0035165,0.00056895,normal
-1.6743,-0.33867,6.0365,0.94982,-0.21841,-0.14269,-0.444,-0.36298,-0.07456,-7.8902,0.87681,-0.53942,-0.19679,0.068887,-0.012403,-0.04932,0.0039117,131.5,154,0.023315,60,210,136,0.022461,0.033936,-0.72706,0.059988,0.028898,0.021051,0.003369,normal
-4.9318,0.08622,5.1932,2.0123,0.24516,0.096048,-0.38628,0.37942,0.040961,-7.8204,-0.37157,-0.55151,0.37059,-0.021446,-0.13401,0.0057464,-0.030294,287.2,224,0.012988,371.2,204.8,185.6,0.019922,0.024023,-0.70239,-0.034812,0.024077,0.011163,0.01284,normal
-5.5714,0.11595,5.2954,1.528,0.54642,0.20303,0.2962,0.15989,-0.018097,-13.412,1.3203,0.52924,0.3757,0.24206,-0.081402,-0.048394,0.051138,248.94,146.82,0.018382,152.47,165.65,150.59,0.018038,0.029527,-0.42943,-0.057252,0.067393,0.057153,-0.010924,abnormal
-2.1968,-0.55356,5.4475,1.7954,-0.72058,-0.29957,-0.94637,-0.042683,-0.028064,-7.1414,-1.7906,-1.0628,0.17734,0.17086,0.01526,0.018102,-0.0019991,339.84,195.84,0.020156,99.2,240.64,156.16,0.023281,0.024844,-0.64852,-0.015146,0.042906,0.021765,-0.013528,normal
-5.8572,-0.20149,5.5619,1.5505,-0.63761,-0.53941,-1.0753,-0.11218,0.033683,-9.4253,-0.70588,-1.2476,-0.2678,0.026062,-0.11418,0.036823,-0.041097,51.2,92.8,0.026562,461.2,121.6,156.8,0.026562,0.010156,-0.81358,0.062871,0.017676,-0.014328,0.025032,normal
-5.6634,-0.52834,6.2989,1.0223,0.20627,-0.44774,0.26622,-0.94996,0.02286,-14.247,0.033989,0.41254,-0.94015,0.040623,-0.084781,0.014624,-0.043715,210.34,117.07,0.025819,253.95,141.27,120.2,0.028582,0.030059,-0.70681,0.025252,0.032273,0.0067229,0.0048044,normal
-10.731,0.11672,4.956,1.9762,0.38641,0.24641,0.21716,0.46777,-0.027707,-14.099,-0.39682,0.19314,0.48401,0.30492,-0.084012,-0.049437,0.018281,233.65,177.88,0.016774,208.24,147.76,200.47,0.020048,0.020852,-0.60383,-0.034073,0.04295,0.023021,-0.014868,abnormal
-3.2812,-0.51298,6.3077,0.41346,-0.71007,-0.34923,-0.83456,-0.41566,-0.045471,-6.6215,1.246,-0.70341,-0.35667,0.05395,-0.0070598,-0.063444,-0.01862,163.59,148.51,0.022987,172.72,158.36,162.46,0.024389,0.032402,-0.94738,0.12929,0.0035728,0.0039054,0.023207,normal
-0.61618,-0.060246,5.7817,1.321,-0.40026,0.008286,-0.65562,0.088213,-0.026011,-4.9388,-0.65021,-0.80354,0.10236,0.18931,-0.10759,-0.012106,0.027411,146.42,180.36,0.020656,161.45,128.97,140.61,0.019117,0.023674,-0.93407,0.14369,-0.0081035,-0.0042276,0.0069749,normal
-18.848,0.36949,4.4307,2.0082,0.70721,0.53107,0.77427,0.66952,-0.086327,-21.463,1.3435,0.71984,0.56674,0.36228,-0.10298,-0.071318,-0.017175,462.73,91.317,0.38215,502.34,72.585,106.93,0.35037,0.35361,1.2553,1.1501,0.72346,0.5811,0.17658,abnormal
-2.0722,-0.50798,6.204,0.32918,-0.94674,-0.50012,-1.05,-0.53554,-0.11727,-6.3824,-0.20637,-1.279,-0.51771,-0.10509,-0.052467,-0.088752,0.033243,140.94,141.18,0.022518,332.71,195.76,248.47,0.022633,0.027574,-1.0406,0.1748,-0.023036,-0.01762,-0.00040055,normal
-5.5314,-0.31097,6.5231,0.80751,-0.39643,-0.24237,-0.70404,-0.29144,-0.028854,-11.92,1.1278,-0.77594,-0.27122,0.1659,-0.042661,-0.020118,0.00491,195.06,122.35,0.019531,269.65,186.35,146.82,0.014821,0.024472,-1.0118,0.11435,-0.030188,-0.064745,0.030171,normal
-1.0383,-0.3375,5.5683,0.98968,-1.159,-0.30752,-1.212,-0.33895,-0.04966,-3.3556,-0.36379,-1.3047,-0.23089,0.00022035,-0.042125,-0.032057,0.012218,123.67,183.08,0.016602,151.9,152.92,165.77,0.019291,0.030321,-0.81776,0.072938,0.014738,0.0039752,0.0019399,normal
-5.1271,-0.61082,6.176,1.1025,0.21526,-0.49882,0.4006,-0.98181,-0.00069904,-13.881,-0.23669,0.39111,-0.96358,0.11616,-0.069825,0.011987,-0.045998,148,128,0.025251,297.71,144,118.86,0.026646,0.03418,-0.69039,-0.00082017,0.04347,0.019284,0.0080102,normal
-1.9549,-0.19602,6.3311,0.8119,-0.004682,-0.17262,-0.28708,-0.22154,-0.049551,-7.5656,1.3116,-0.34846,-0.23904,0.056429,-0.030465,-0.059961,0.0044347,347.69,188.31,0.018254,347.69,200.62,194.46,0.023287,0.02171,-0.51585,-0.087219,0.050945,0.044535,-0.015017,normal
-2.3196,-0.054441,5.2205,1.7179,-0.79076,-0.011457,-1.1036,0.57435,0.040284,-7.4443,-2.3186,-1.4226,0.81953,0.14149,-0.075134,0.032558,-0.11502,105.87,258.13,0.032292,180.27,213.33,213.33,0.03125,0.03737,-0.6463,0.0096568,0.048403,0.065044,-0.0058418,normal
-8.003,-0.39367,5.3433,1.6473,-0.14438,0.11776,-0.83014,0.081462,-0.019003,-15.79,-0.37085,-0.54355,0.44894,0.28386,-0.15425,-0.0067488,0.016108,189.71,210.29,0.013839,115.54,202.06,142.63,0.020424,0.026562,-0.62387,0.018002,0.029556,0.023364,-0.015678,normal
-3.1869,-0.68315,5.9673,1.3446,-0.32029,-0.43498,-1.0727,-0.54788,0.033115,-11.316,0.068048,-0.74907,-0.2052,0.19429,-0.036219,0.050031,0.041074,168,110.93,0.025781,173.2,107.73,121.6,0.02513,0.02819,-0.53851,-0.017705,0.049744,0.022341,0.0092755,normal
-0.38557,-0.14104,5.1706,1.8902,0.011904,0.1236,-1.1807,0.21535,0.011408,-5.4621,-1.5836,-1.0909,0.30653,0.33852,-0.19645,-0.056138,-0.010343,58.182,186.18,0.015625,327.27,98.909,165.82,0.011896,0.0081676,-0.58651,-0.090955,0.047386,0.04189,-0.0041545,normal
0.91737,0.63356,4.7825,1.8261,-0.2635,0.56073,-1.1081,0.7701,0.075739,-2.3653,-2.746,-1.2062,0.97249,0.20432,-0.18687,0.057184,-0.055713,148.86,157.71,0.016323,264,237.71,148.57,0.016532,0.01702,-0.67396,-0.017898,0.029123,0.0157,0.001956,normal
-5.5294,-0.35544,6.7134,0.33333,-0.47977,-0.23979,-0.9248,-0.37565,-0.0086197,-12.704,0.77044,-1.0023,-0.36159,0.020835,-0.086369,-0.039072,0.011631,213.6,192,0.024805,244,118.4,147.2,0.027148,0.028516,-0.79718,0.10236,0.0034502,0.044132,-0.023295,normal
-1.4361,-0.21062,6.0263,0.70697,-0.44549,-0.1541,-0.65587,-0.29166,-0.062836,-5.4154,0.085825,-0.70256,-0.22303,0.048042,-0.019618,-0.022596,0.01459,181.2,150.4,0.018099,219.33,130.13,144,0.026497,0.030339,-0.78357,0.031742,0.011817,0.014081,0.0004661,normal
-3.1755,-0.26527,6.2464,0.91177,-0.10478,-0.3154,-0.54054,-0.34856,-0.044175,-8.6903,0.83167,-0.49155,-0.27045,0.093535,0.0011342,-0.045941,-0.011827,317.12,151.04,0.019219,219.96,141.12,158.4,0.021758,0.027754,-0.71531,0.0060809,0.037998,0.0076541,-0.0019371,normal
-5.5914,-0.76418,6.1291,1.5382,-0.070048,-0.46855,-0.73638,-0.29343,-0.033505,-17.494,0.76123,-0.57198,-0.12079,0.01278,-0.019467,-0.0078454,0.027087,455.24,106.67,0.02567,183.43,111.24,166.1,0.021019,0.035714,-0.64906,-0.02235,0.031353,-0.0030917,0.0059847,normal
-1.8928,-0.3349,6.6669,0.20768,-0.40392,-0.35077,-0.64269,-0.29403,-0.035882,-7.4645,1.4164,-0.63463,-0.35472,-0.014387,-0.054731,-0.058582,0.016128,214.2,112,0.018945,158.4,148.8,113.6,0.020898,0.03125,-0.75647,0.054782,0.028013,0.015404,0.0022101,normal
-5.4377,0.21651,4.5354,2.1552,-0.14455,0.30151,-0.052854,0.36344,0.022543,-7.681,0.54213,-0.25875,0.21144,-0.10113,-0.053947,-0.0076996,-0.020665,478.5,512,0.14453,576,32,202,0.24194,0.22449,1.1548,1.7381,1.8728,1.7501,0.48135,abnormal
-4.8848,0.032195,5.5527,1.617,-0.018298,-0.035838,-0.82493,0.22601,0.017145,-10.994,-0.32151,-0.84196,0.282,-0.18245,-0.20573,0.016416,0.018167,115.13,140.52,0.019871,381.57,168.35,162.78,0.012993,0.030486,-1.1878,0.22973,-0.068531,-0.056407,0.010579,normal
-10.356,0.0096068,4.9512,2.2248,0.28195,0.32094,0.28359,0.51599,-0.053389,-15.108,-0.56628,0.19664,0.63634,0.38068,-0.1085,-0.069907,0.017527,374,194.67,0.010254,185.33,160,245.33,0.015951,0.015625,-0.52405,-0.11132,0.057336,0.034197,-0.0085472,abnormal
-3.0525,-0.22928,6.4134,0.64835,-0.27032,-0.26392,-0.64194,-0.35959,-0.038067,-8.6978,0.69842,-0.52445,-0.25228,0.064346,0.008373,-0.040931,0.0046053,253.31,162.46,0.027269,205.69,145.23,155.08,0.0314,0.025053,-1.1063,0.15787,-0.034345,-0.044198,0.0089996,normal
-3.5921,-0.25361,6.4933,0.64968,-0.15493,-0.30619,-0.55645,-0.33566,-0.04818,-8.8767,0.67385,-0.48452,-0.23359,0.041016,0.040795,-0.037654,-0.00037936,186,192,0.025635,322.5,167,167,0.025696,0.021179,-1.0323,0.1182,-0.0073087,-0.024435,0.0097132,normal
-0.43159,0.27834,4.6976,1.8482,0.66053,0.25359,0.72653,0.25637,-0.017713,-9.2442,1.7719,0.73025,0.27315,0.12233,0.0044466,-0.022128,0.030936,163.37,217.26,0.019942,161.89,188.63,148.21,0.017578,0.024568,-0.51352,-0.033383,0.037123,0.029577,-0.0068492,abnormal
-3.9345,-0.018385,6.0103,1.3837,-0.029685,-0.28812,-0.66404,-0.38273,0.0080233,-11.021,-0.25798,-0.73112,-0.18723,-0.028985,-0.034603,0.050432,-0.030516,390.75,162,0.013123,190.75,154,173,0.021851,0.021912,-1.1145,0.17863,-0.048946,-0.035184,-0.010229,normal
-4.7238,-0.17906,5.7618,1.4872,-0.58782,-0.34431,-1.0603,0.0010279,0.046211,-11.195,-1.2587,-1.2839,0.1826,0.032877,-0.14641,0.035032,-0.052474,53.333,174.93,0.035937,403.73,106.67,200.53,0.017839,0.025,-1.1015,0.14297,-0.043912,-0.069816,0.0388,normal
-1.5372,0.074679,5.6045,1.601,-0.31462,-0.096079,-0.8496,-0.19417,-0.019756,-9.435,0.53356,-0.80779,-0.15855,0.040578,-0.038954,-0.045989,0.028602,222.75,165,0.017578,234.75,128,184,0.017151,0.019348,-0.60332,-0.068596,0.065376,0.0277,0.00050119,normal
-1.614,-0.040305,5.8965,1.0529,-0.24164,-0.0097495,-0.97813,-0.099099,0.02131,-7.1484,0.01832,-0.68098,0.1488,0.0703,-0.13206,0.05462,-0.008418,127.6,141.6,0.020752,223.4,139.2,142.4,0.025635,0.022754,-0.92851,0.078886,0.014236,-0.0094062,0.0024793,normal
-5.5735,-0.59379,5.9254,1.3637,-0.068465,-0.16714,-0.73059,0.040693,0.022655,-15.119,-0.92932,-0.7243,0.33179,0.10075,0.083007,0.051311,-0.088268,221.89,173.47,0.028269,256,146.53,114.53,0.032484,0.025185,-0.56935,-0.024541,0.041256,0.021676,0.0012664,normal
-3.2463,-0.41693,6.8301,0.24853,-0.63605,-0.51691,-0.84548,-0.58361,-0.03104,-8.1577,1.0671,-0.9838,-0.59005,-0.029927,-0.021481,-0.077535,-0.033802,227.33,229.33,0.022542,231.67,141.33,124,0.028239,0.023763,-1.0054,0.08535,0.0069448,-0.016439,0.023623,normal
-2.6258,-0.14428,6.3126,0.53482,-0.2568,-0.17671,-0.50702,-0.2866,-0.049377,-5.3818,0.36758,-0.47236,-0.2311,0.061032,0.017661,-0.04881,-0.013764,192.64,161.58,0.014226,231.75,147.36,149.73,0.020978,0.025728,-0.53693,-0.063849,0.058985,0.037366,-0.0035309,normal
-6.9226,-0.0047015,5.277,1.783,0.45706,0.088078,0.38326,0.11578,-0.039008,-11.081,1.6756,0.37406,0.17602,0.16917,-0.04145,-0.054184,0.0024739,233.05,199.58,0.01141,200.42,203.79,183.58,0.016859,0.022564,-0.56838,-0.05405,0.048879,0.032005,-0.005058,abnormal
-4.9508,0.099946,5.8569,1.3427,0.35376,0.050586,-0.15083,-0.0344,-0.0043222,-10.804,1.3709,0.16995,0.12918,0.11434,-0.014124,-0.0060344,0.017257,115.29,149.71,0.022321,367.14,157.71,164.57,0.019182,0.03125,-0.79266,-0.0066225,0.060794,0.033169,-0.0041287,normal
-7.2453,-0.56565,5.6005,1.899,-0.17851,-0.3697,-0.7078,-0.45485,-0.047134,-17.055,-0.48365,-0.90463,-0.11512,0.14255,-0.15169,-0.043741,0.066085,268.63,225.68,0.013055,256.84,208.84,175.16,0.021382,0.019223,-0.69659,-0.05133,0.060178,0.021527,-0.0015453,normal
-3.2835,-0.22749,5.9386,1.2046,-0.85357,-0.43846,-1.0564,-0.20544,-0.054045,-7.5642,-0.82067,-1.2451,-0.020322,-0.27732,-0.15834,-0.037308,-0.039963,206.81,190.81,0.025174,213.63,120.89,200.3,0.029948,0.032335,-0.71485,-0.02728,0.058107,0.036005,-0.0075961,normal
-3.3393,-0.10415,5.6472,1.5275,-0.092024,-0.13621,-0.80637,0.020031,-0.011215,-9.1377,-0.24855,-0.85641,0.045302,-0.15975,-0.14043,-0.0017408,0.0024322,29.818,159.03,0.020478,285.33,143.52,221.09,0.01598,0.021484,-1.0684,0.12101,-0.012496,-0.060074,0.025528,normal
-10.101,-0.64726,6.3925,0.89808,-0.75487,-0.59738,-1.1139,-0.50025,-0.016631,-15.375,0.57064,-1.3126,-0.68012,-0.19539,-0.093133,-0.044829,-0.0028854,288.31,145.23,0.013672,365.85,93.538,179.69,0.010517,0.018329,-0.67662,-0.056336,0.060251,0.03722,-0.0073836,normal
-6.9962,-0.45009,6.3506,0.68599,-0.20251,-0.35332,-0.44603,-0.47769,-0.022243,-16.833,2.1365,0.13036,-0.15418,-0.066334,0.044588,-0.0048095,-0.0073145,40.485,170.67,0.01959,111.88,128,163.88,0.024207,0.031723,-0.59008,-0.01996,0.046909,0.0075975,0.0063465,normal
-1.6739,-0.15238,6.0734,1.3042,0.21341,-0.15111,-0.21394,-0.28489,-0.053346,-6.0275,0.80729,-0.15788,-0.21624,0.025848,0.063657,-0.058741,-0.033913,75.152,178.42,0.021839,135.03,214.3,162.91,0.022313,0.026515,-0.70735,0.0028469,0.04431,0.024892,0.0032081,normal
-2.8624,-0.16483,5.911,1.2654,0.22421,0.063179,-0.33583,-0.19618,-0.0545,-7.451,1.0295,-0.2106,-0.12163,0.16062,-0.016379,-0.074506,0.01005,173.04,190.81,0.023727,251.11,187.26,156.44,0.023944,0.024089,-0.82728,0.018418,0.03066,0.0079632,0.001167,normal
-4.1373,-0.30017,5.9573,1.291,-0.5018,-0.43176,-1.0618,-0.00038667,0.053619,-9.7723,-1.0171,-1.0794,0.15857,0.091827,-0.067508,0.029229,0.0038063,503.29,210.29,0.022321,299.43,132.57,194.29,0.026855,0.028878,-1.1068,0.17783,-0.040572,-0.051145,-0.0034595,normal
-0.30071,0.22871,5.724,1.4654,0.072555,-0.111,-0.65454,0.24456,0.020113,-8.4777,-0.51094,-0.55042,0.42457,0.24235,-0.1518,-0.007203,0.020976,288.83,113.66,0.018588,268.14,128,119.17,0.025323,0.023303,-0.89202,0.13018,-0.0062772,-0.013601,-0.0057546,normal
-1.3899,-0.50111,6.2433,0.3798,-0.94288,-0.51219,-1.1209,-0.57148,-0.097483,-5.8327,-0.34977,-1.3381,-0.54049,-0.091093,-0.050554,-0.079745,-0.011508,244.36,137.24,0.026476,231.91,202.67,216.18,0.022656,0.031901,-1.1058,0.19374,-0.034643,-0.033573,-0.001317,normal
-5.824,-0.47786,6.4696,1.0778,0.24707,-0.44411,0.3992,-0.94633,-0.0029444,-14.456,-0.046415,0.42914,-0.9458,0.088397,-0.066608,0.031675,-0.043681,140.71,101.65,0.022978,337.41,112.94,126.12,0.028952,0.025506,-0.79026,0.035658,0.015002,0.004054,-0.0099184,normal
-4.2957,-0.30137,6.4466,0.7716,-0.36412,-0.32868,-0.74838,-0.37453,-0.066273,-9.463,1.0917,-0.77889,-0.30949,-0.01571,-0.026452,-0.07158,-0.015965,135.94,153.9,0.024771,167.87,173.71,145.78,0.024523,0.027685,-0.91167,-0.0021359,-0.011572,0.0034959,0.0071424,normal
