LPC_Coefficient5,LPC_Coefficient4,atomFreq6,atomFreq5,atomFreq7,atomFreq8,atomFreq9,atomFreq10,LPC_Coefficient6,atomFreq4,LPC_Coefficient9,atomFreq13,atomFreq3,LPC_Coefficient2,atomFreq11,LPC_Coefficient10,atomFreq14,atomFreq12,LPC_Coefficient8,atomFreq2,LPC_Coefficient14,atomFreq15,LPC_Coefficient15,atomFreq1,atomLen6,LPC_Coefficient11,atomLen7,atomLen5,atomLen8,LPC_Coefficient3,atomLen4,atomLen9,LPC_Coefficient7,atomLen1,atomLen11,LPC_Coefficient13,atomLen13,LPC_Coefficient12,atomLen3,atomLen10,atomPos4,atomPos3,atomLen2,atomPos1,atomPos2,atomAmp2,atomPos5,atomLen15,atomPos11,atomAmp1,atomAmp3,atomPos14,LPC_Coefficient16,atomLen14,atomLen12,atomPos6,atomPos15,atomPos8,atomPos12,atomAmp4,atomPos10,atomPos9,atomPos7,atomPos13,atomAmp5,atomAmp6,Class
0.038021,-0.070733,0.017661,0.016705,0.01496,0.016872,0.015251,0.02111,0.085106,0.017537,0.040972,0.022357,0.016622,-0.53278,0.01924,0.016177,0.02244,0.021443,0.066678,0.014794,-0.0030497,0.027011,0.0045234,0.012882,162.04,0.00129,158.64,147.06,166.13,-0.24925,164.77,190.64,0.087783,179.74,166.13,-0.0071625,152.51,-0.0059744,166.13,133.45,233.36,180.09,123.23,37.106,25.277,4.3097,147.91,145.02,193.45,5.9093,2.8353,224.09,0.012124,192,145.02,146.98,261.11,230.89,233.19,2.1678,222.72,219.4,190.55,222.3,1.8455,1.5539,normal
0.10985,0.0022066,0.021176,0.020114,0.022444,0.02121,0.019771,0.02563,0.077134,0.019805,0.022736,0.020354,0.01984,-0.75711,0.02474,-0.0048358,0.0294,0.027858,0.023863,0.022684,0.0008672,0.028783,0.0055085,0.014803,200.42,0.011221,185.26,204.91,144.84,-0.11864,160,171.23,0.065712,172.91,156.07,0.0020405,152.7,-0.0032368,166.18,152.14,132.56,182.18,120.7,41.263,56.561,2.2901,152.07,172.35,199.72,3.6106,1.651,157.89,0.016032,190.32,147.65,137.54,200.84,173.89,214.46,1.3358,212.42,190.6,174.11,235.86,1.0237,0.90358,normal
0.032403,-0.061327,0.01582,0.016992,0.01377,0.014258,0.016992,0.022949,0.076489,0.018066,0.0372,0.022363,0.018066,-0.60963,0.021094,0.017351,0.021289,0.014746,0.059649,0.014063,-0.0017215,0.017969,-0.00037415,0.0097656,156.8,0.0041792,144,163.2,140.8,-0.25651,169.6,118.4,0.077225,179.2,155.2,-0.0036083,158.4,-0.0021791,176,161.6,257.2,317.2,230.4,8,376.8,3.2216,154.8,188.8,380.4,6.5248,2.5771,456.8,-0.0036538,195.2,188.8,373.2,373.6,382,347.8,1.9454,374.8,284.8,141,274.6,1.5007,1.2875,normal
0.087894,-0.04915,0.019531,0.017323,0.02106,0.022503,0.019701,0.021824,0.12881,0.017323,0.018752,0.022249,0.017238,-0.74974,0.020465,-0.016145,0.018767,0.017663,0.065567,0.016644,-0.0092566,0.015455,0.015379,0.018173,258.78,-0.03366,214.26,211.48,151.65,-0.31844,175.3,187.83,0.11018,128,193.39,-0.027427,155.83,-0.036597,172.52,155.83,293.57,227.13,214.26,13.217,300.52,3.3569,346.43,211.48,355.13,5.6393,2.6609,393.22,0.042448,151.65,198.96,350.61,411.83,370.09,405.91,2.0835,308.7,330.43,328,306.26,1.6433,1.3824,normal
0.076393,-0.0070708,0.019975,0.021218,0.024325,0.021484,0.021928,0.021662,0.09742,0.023615,0.033482,0.023171,0.016335,-0.7145,0.032759,0.0016221,0.02326,0.022017,0.060011,0.016335,-0.00039226,0.026278,0.025412,0.01598,162.91,-0.023392,116.36,142.55,107.64,-0.21682,133.82,167.27,0.082433,98.909,130.91,-0.028395,160,-0.033869,75.636,136.73,142,334.18,119.27,28.364,163.27,3.1703,144.91,130.91,174.18,6.2538,2.4501,204,0.039885,146.91,132.36,202.73,222,253.64,211.09,1.4889,232.73,214.91,200,208.18,1.2641,0.98222,normal
0.086266,-0.032158,0.022718,0.025905,0.029502,0.025905,0.022821,0.01655,0.085216,0.021176,0.02569,0.023026,0.017887,-0.73814,0.026007,0.0038733,0.02611,0.025905,0.033867,0.023438,-0.0054951,0.025802,0.015121,0.022615,154.95,-0.0011712,197.05,134.74,129.68,-0.15685,141.47,148.21,0.08594,124.63,148.21,-0.009748,149.89,-0.011073,128,207.16,344.42,120.42,121.26,410.95,242.11,4.567,242.95,156.63,270.32,5.5417,2.8304,299.16,0.030469,208.84,183.58,346.53,316.63,342.95,282.11,2.3128,264.84,437.05,515.58,300.21,1.7375,1.5385,normal
0.18579,0.03239,0.028198,0.026245,0.027588,0.022949,0.025208,0.022644,0.11165,0.027222,-0.02584,0.020447,0.02063,-0.88747,0.025635,-0.029202,0.025513,0.023376,-0.0088602,0.018311,0.0074232,0.025696,0.010617,0.021973,107,-0.008314,115,135,145,-0.18331,166,145,0.070609,158,172,0.012809,170,0.0018274,218,136,161.25,402,153,4.75,85.375,1.8089,268,152,264.62,3.3586,1.4591,330,0.019373,148,197,241.5,239.5,300.75,259.62,1.0886,347.62,306.75,322.62,285.62,0.77021,0.63908,normal
0.10591,0.056375,0.016387,0.015863,0.01996,0.017816,0.018531,0.019055,0.07378,0.015625,0.0092881,0.022866,0.01491,-0.76815,0.019103,0.011178,0.022247,0.02339,0.012849,0.01291,0.00012507,0.023485,0.0017786,0.012957,170.93,0.012865,199.8,128.78,170.15,-0.14564,186.54,123.32,0.039916,201.37,163.9,-0.00013573,150.63,0.007479,182.63,169.37,263.22,112.59,270.83,22.049,79.61,3.8064,154.15,158.44,259.61,4.5058,2.753,229.27,0.017483,158.44,160,154.73,220.1,174.83,279.9,2.2453,282.54,218.83,147.61,249.37,1.8468,1.3811,normal
0.10845,0.04977,0.015055,0.016195,0.019613,0.030273,0.021729,0.028564,0.092488,0.021973,-0.0030282,0.027913,0.023763,-0.89937,0.030599,-0.030427,0.020589,0.025391,0.030136,0.017253,0.0092865,0.020508,0.022942,0.031576,224,-0.025353,173.33,204,137.33,-0.12525,132,126.67,0.074201,129.33,134.67,0.0021064,156,-0.010473,178.67,180,266.67,233.33,96,11.5,21,3.0289,173.17,117.33,303.5,4.6778,1.8071,243.33,0.01856,110.67,173.33,148.67,415.17,169.33,279.33,1.4622,170.33,131.33,241.67,187.17,1.2643,1.0401,normal
0.12365,0.017153,0.02846,0.01702,0.02274,0.017787,0.021275,0.026995,0.12564,0.014858,-0.01025,0.021345,0.013881,-0.77358,0.023089,-0.022199,0.024763,0.023926,0.027062,0.018694,0.013648,0.028251,0.022728,0.017718,145.14,-0.022312,121.14,115.43,139.43,-0.25962,219.43,256,0.079381,150.86,140.57,-0.00070731,244.57,-0.01263,233.14,185.14,100.29,98.286,192,150.57,380.29,7.4551,251,160,230.14,8.9561,4.7732,381.57,0.021684,136,163.43,457.14,265.43,349.71,347.29,4.0757,302.14,240.86,219,213.29,3.1871,2.7802,normal
0.13667,0.064568,0.026042,0.01875,0.020833,0.024609,0.020833,0.026042,0.10856,0.015104,-0.018217,0.021094,0.017708,-0.95897,0.025521,-0.027604,0.021875,0.020573,0.013224,0.017708,0.025384,0.022917,0.028389,0.015625,140.8,-0.032588,104.53,162.13,179.2,-0.14045,149.33,166.4,0.054895,238.93,142.93,0.004401,181.33,-0.019443,192,100.27,123.73,258.13,200.53,0,278.93,4.6689,158.4,174.93,258.13,7.978,3.9255,232,0.0015922,177.07,166.4,139.73,187.47,425.6,180.27,2.4107,291.2,242.13,433.6,307.2,1.9377,1.6871,normal
0.42938,0.30551,0.015625,0.023438,0.019646,0.015625,0.016659,0.011719,0.3085,0.022059,0.18008,0.12477,0.023438,0.23361,0.055607,0.12244,0.14396,0.10133,0.20373,0.023438,-0.097861,0.15648,-0.056663,0.023438,64,0.094983,252.24,128,256,0.82324,512,500.71,0.20418,512,299.29,-0.050741,117.65,-0.019671,512,512,210.82,512,512,832,0,4.1062,1216,74.353,102.12,4.639,4.001,550.71,-0.12867,91.294,195.76,0,247.29,864,533.65,3.4675,128,362.82,544.47,598.71,3.1058,3.2127,normal
0.27033,0.42271,0.015625,0.015625,0.015625,0.013133,0.016164,0.15625,0.34864,0.021484,0.13187,0.14265,0.019531,0.093033,0.15625,0.16866,0.1417,0.16083,0.13553,0.019531,0.0182,0.13322,0.060772,0.021484,64,0.099144,81.655,128,423.72,0.73958,512,344.28,0.25617,512,32,0.14114,296.83,0.11315,512,32,0,832,512,256,640,4.7734,624,329.93,116,5.0077,4.344,382.9,0.061853,296.83,263.72,16,300.55,428.14,370.07,4.0465,744,755.86,1277,473.1,3.8713,4.3237,normal
0.13179,0.080505,0.022994,0.020419,0.024858,0.017578,0.024414,0.023704,0.11212,0.017756,-0.016338,0.022017,0.021839,-0.87626,0.02761,-0.0069227,0.027699,0.024237,-0.0054678,0.022905,-0.011322,0.023438,0.0021852,0.020064,148.36,0.01618,130.91,155.64,120.73,-0.15512,208,154.18,0.034425,114.91,170.18,0.0068487,162.91,0.00019885,146.91,146.91,43.273,213.82,151.27,4.7273,432.36,3.488,259.27,210.91,294.91,5.5883,2.8596,306.73,0.022099,152.73,178.91,222.18,335.27,169.09,242.55,1.9491,234.18,379.27,441.09,246.55,1.3687,1.1113,normal
0.092249,0.03524,0.01964,0.022967,0.014938,0.027525,0.021087,0.025318,0.071651,0.019604,0.021538,0.024414,0.018627,-0.64959,0.025318,0.0078791,0.02644,0.026512,0.035299,0.019061,0.0076562,0.030418,0.015509,0.01548,158.22,0.0039273,164.15,144,115.56,-0.083182,138.67,144,0.054627,83.556,132.74,0.0050162,132.15,0.0031696,146.96,144,176.3,152.22,112,50.074,48.222,1.0716,109.04,120.3,189.63,2.5788,0.78056,186.07,0.023716,142.22,122.07,172.07,149.11,169.33,163.41,0.65338,199.78,212.22,169.7,174.15,0.52501,0.42459,normal
0.11662,0.13901,0.019531,0.016602,0.026367,0.034668,0.024414,0.024902,0.046314,0.018555,0.020033,0.017578,0.020508,-1.0668,0.020752,0.00090367,0.02832,0.018555,0.0085046,0.024414,0.0061982,0.016357,0.019006,0.015625,280,2.66E-05,176,296,124,-0.11013,228,144,0.010726,72,156,-0.013078,256,-0.015313,232,112,139,382,120,28,680,3.2568,232,240,459,7.1765,2.0312,291,-0.0087515,104,140,218,303,353.5,431,1.7484,443,487,310,233,1.5076,1.2748,normal
0.2152,0.15018,0.023951,0.025905,0.027344,0.021793,0.028063,0.02241,0.14799,0.023643,-0.064286,0.024568,0.023232,-1.1251,0.022307,-0.049972,0.026727,0.021279,-0.0278,0.020354,0.031325,0.027241,0.022923,0.01912,151.58,-0.031059,175.16,131.37,154.95,-0.18185,168.42,138.11,0.048192,181.89,153.26,0.021912,151.58,-0.0019409,151.58,190.32,319.58,202.11,161.68,9.2632,142.32,4.26,281.68,186.95,241.05,6.18,3.2263,374.74,-0.0048881,158.32,188.63,169.26,304.42,278.74,380.21,2.0775,250.11,251.37,293.05,406.74,1.5983,1.2979,normal
0.15966,0.14325,0.022461,0.024414,0.029576,0.023577,0.028181,0.027832,0.083719,0.021066,-0.010594,0.022461,0.026646,-0.97047,0.03125,-0.0062189,0.030134,0.033831,-0.005492,0.025112,0.014572,0.024135,0.017082,0.029576,115.43,-0.00058743,109.71,144,105.14,-0.11125,142.86,113.14,0.020032,84.571,211.43,0.0097951,164.57,0.0043438,133.71,176,278,106.86,81.143,160.86,133.29,2.5832,186.86,186.29,204.14,3.155,1.8518,270.71,0.013019,181.71,114.29,306.71,264.57,203.29,246.43,1.3655,205.86,246.57,166.86,280.57,1.1316,0.92283,normal
0.044357,-0.066191,0.020778,0.016692,0.019967,0.01851,0.018855,0.020117,0.071131,0.017969,0.036575,0.021244,0.019892,-0.55253,0.022927,0.01975,0.01869,0.021004,0.058983,0.0094651,-0.0075417,0.023978,0.00042353,0.010862,165.42,0.0085473,170.09,194.95,162.46,-0.20728,176.74,203.32,0.079839,189.54,171.32,-0.0048496,167.63,-0.0033409,168.86,194.71,38.215,42.031,303.75,19.323,35.815,3.1672,72.062,165.91,209.42,5.2166,1.8516,251.66,0.010848,184.12,173.54,217.29,226.46,243.05,247.57,1.3791,210.98,267.26,223.97,223.14,1.1548,0.91842,normal
0.090634,-0.019441,0.019058,0.020005,0.021011,0.017519,0.018052,0.024621,0.10716,0.021662,0.018059,0.024562,0.018525,-0.68044,0.020241,0.003652,0.022313,0.019176,0.042004,0.01308,-0.011821,0.023378,0.0042991,0.014145,144.48,-0.0018239,185.21,166.79,140.61,-0.26918,141.58,128.97,0.078043,207.52,184.24,-0.012969,171.64,-0.008142,170.67,170.67,295.39,226.91,235.64,7.5152,6.9091,4.8046,174.06,178.42,270.91,6.4204,3.628,243.27,0.035061,155.15,166.79,313.58,271.52,210.18,317.7,2.9165,326.06,176.85,223.27,264.12,2.5147,2.0395,normal
0.19425,0.07943,0.021793,0.021587,0.018914,0.018606,0.021073,0.021896,0.15736,0.020354,-0.038708,0.02611,0.021998,-0.9594,0.025288,-0.037896,0.024877,0.020662,-0.0041268,0.023026,0.0040583,0.025185,0.012421,0.021382,181.89,-0.020189,154.95,146.53,136.42,-0.28452,188.63,171.79,0.068963,111.16,151.58,0.00066971,165.05,-0.0054851,181.89,148.21,53.895,299.79,158.32,2.9474,341.05,3.3904,269.47,229.05,249.26,5.4689,2.9701,322.95,0.024626,175.16,181.89,208.42,231.16,278.53,392.84,1.9202,302.53,166.53,430.32,318.74,1.2227,1.0278,normal
0.074644,-0.069103,0.021973,0.020508,0.021647,0.017253,0.019206,0.030273,0.12703,0.016764,0.025564,0.02181,0.015462,-0.67166,0.014486,-0.010323,0.02832,0.018555,0.072748,0.02002,-0.0052217,0.022461,0.0061318,0.01888,186.67,-0.026186,149.33,146.67,178.67,-0.31904,218.67,157.33,0.1158,181.33,173.33,-0.017143,213.33,-0.026222,293.33,186.67,79.333,192,245.33,64,288,4.7938,74.667,149.33,511,6.2064,4.165,223.33,0.015945,240,216,160,202,279.67,331,3.1081,297.33,256,327,270.67,2.4543,1.9798,normal
0.058608,0.049116,0.022321,0.019717,0.023531,0.024368,0.024554,0.024182,0.039902,0.031901,0.042542,0.032831,0.027902,-0.67089,0.030692,0.04755,0.026042,0.032552,0.031626,0.030692,-0.0072785,0.028274,0.013096,0.028088,217.9,0.027849,192,222.48,158.48,-0.087888,129.52,178.29,0.014428,137.14,140.19,-0.0079695,123.43,0.0031675,88.381,117.33,213.71,135.43,134.1,24.762,296.57,1.7778,172.19,188.95,245.71,3.6577,1.4129,365.33,0.018173,155.43,195.05,266.29,236.19,379.43,185.71,1.0804,208,272,209.9,324.76,0.87981,0.79874,normal
0.07294,-0.048673,0.020996,0.020264,0.01359,0.01473,0.020915,0.015381,0.10938,0.014974,0.016552,0.019531,0.021077,-0.64349,0.019043,-0.009446,0.024984,0.022786,0.053428,0.01888,0.0052726,0.020589,0.015472,0.020182,126.67,-0.017056,197.33,160,185.33,-0.2816,178.67,190.67,0.092405,178.67,201.33,-0.0048376,214.67,-0.013627,184,161.33,71.833,425.67,114.67,14.333,177,3.2236,247,140,334,3.8672,2.4195,235.67,0.026285,228,201.33,399,276.33,410,259.33,1.697,300.83,271.33,283,264.17,1.1841,0.95124,normal
0.19114,0.59772,0.015625,0,0.015625,0,0,0.0039062,0.30568,0.015625,0.20124,0.070719,0.015625,-0.049393,0.0058594,0.16171,0.0078125,0.0087891,0.27941,0.017578,0.079557,0.1875,0.066983,0.017578,128,0.17444,128,64,64,0.51751,128,32,0.3896,512,512,0.093411,512,0.10244,128,256,64,960,512,314.67,389.33,4.9253,1136,32,0,4.9337,4.1612,842.67,0.015528,170.67,256,1184,1364,16,344,4.0822,640,1376,512,557.33,2.8877,3.8664,normal
-0.00049297,-0.08791,0.022217,0.022705,0.023682,0.014893,0.023682,0.023438,0.048513,0.023438,0.043711,0.021484,0.020508,-0.38026,0.025391,0.021426,0.018066,0.022217,0.061331,0.020508,-0.0027932,0.023926,0.015683,0.019775,268,0.0025679,180,248,232,-0.21428,304,256,0.066359,176,240,-0.010992,140,-0.0090897,276,220,292,247,184,430,278,1.7609,280,196,368,3.2548,1.1496,144.5,0.042661,204,184,230.5,355,353,108,0.8901,345,315,354,321.5,0.83112,0.74957,abnormal
0.13013,0.088983,0.019643,0.019141,0.024386,0.021875,0.024609,0.023382,0.079225,0.020982,0.0049628,0.023549,0.01875,-0.9296,0.024163,0.0085927,0.025167,0.021931,0.0046822,0.016127,-0.0095876,0.026953,0.0058473,0.018136,209.37,0.0031775,143.54,208.46,194.74,-0.14599,179.2,208.46,0.034003,212.11,198.4,-0.00964,177.37,-0.002216,192.91,158.17,229.26,123.89,245.03,28.571,50.057,3.6262,162.4,173.71,333.83,4.3846,2.6406,336.57,0.026251,199.31,132.57,171.09,253.49,250.51,289.37,2.1088,286.51,236.34,217.6,213.03,1.6657,1.4434,normal
0.11977,0.041941,0.023546,0.027778,0.02322,0.023655,0.030382,0.021593,0.11494,0.013021,-0.011763,0.02832,0.027995,-1.0533,0.024197,-0.035414,0.023003,0.02105,0.028524,0.024306,0.022114,0.022786,0.036824,0.013889,215.11,-0.045729,184.89,195.56,181.33,-0.075155,206.22,119.11,0.082083,71.111,154.67,-0.0036481,208,-0.027837,131.56,195.56,53.778,436.89,120.89,21.111,296.44,4.1103,396,279.11,368.22,6.5141,3.6881,515.56,0.00272,224,225.78,293.33,295.78,188.89,305.33,2.3091,376.67,191.56,357.33,264.89,1.7336,1.5223,normal
0.14487,0.049135,0.037231,0.020752,0.029053,0.020386,0.025024,0.022705,0.12499,0.020752,-0.021466,0.035645,0.01709,-0.95246,0.02356,-0.032066,0.032471,0.028076,0.020094,0.033691,0.028526,0.028076,0.020807,0.021973,148,-0.039152,148,124,144,-0.12742,160,142,0.076053,98,154,0.015053,218,-0.0096282,124,154,236.5,98,82,42.5,555,4.9325,380,170,265,6.987,3.1766,354.75,-0.0038695,138,130,225.5,247.75,267.25,333,2.4357,269,410.25,293,221.5,2.0297,1.6781,normal
1.4894,1.5551,0.34052,0.32112,0.29849,0.31897,0.32759,0.31142,1.3125,0.31897,0.79428,0.35116,0.29741,1.2697,0.3022,0.69092,0.35958,0.27957,0.93098,0.30603,0.17785,0.36018,0.081839,0.33297,32,0.55863,32,32,33.103,1.4927,32,32,1.1106,32,50.759,0.30767,89.379,0.44134,32,33.103,752.97,780.28,32,1003.4,980,1.5677,850.48,75.034,576.69,1.7386,1.4679,677.24,0.0098359,109.24,49.655,835.86,749.66,632.69,453.66,1.3486,616.55,633.52,793.24,612.83,1.1835,1.0679,abnormal
0.079006,-0.029307,0.019287,0.026611,0.022257,0.023478,0.018921,0.021362,0.10316,0.023519,0.019985,0.022461,0.019694,-0.64374,0.0212,-0.0014472,0.020671,0.019246,0.048738,0.017822,0.0018387,0.024943,0.013553,0.021973,156,-0.013179,149.33,114.67,138,-0.26309,146.67,130,0.081788,118.67,171.33,-0.0098674,147.33,-0.015764,124,180.67,60.583,199.83,170.67,5.1667,314,2.9774,35.833,162.67,219.92,6.0635,2.6648,229.17,0.022806,152.67,181.33,209.58,295.5,264.83,234.75,1.7933,245.5,329,358.83,254.08,1.4389,0.96783,normal
0.1148,0.03242,0.022656,0.011523,0.032422,0.031641,0.024805,0.020703,0.10334,0.029297,-0.0026725,0.024219,0.028125,-0.92117,0.017578,-0.01726,0.021875,0.019922,0.023789,0.020313,0.0028297,0.023047,0.019835,0.020313,83.2,-0.018961,124.8,326.4,137.6,-0.15204,147.2,153.6,0.064667,147.2,102.4,-0.00020129,195.2,-0.013479,128,163.2,26.4,25.6,121.6,216.8,474.4,5.5042,108.8,300.8,456,6.2998,4.4481,383.2,0.00089883,128,147.2,172.4,133.6,183.2,201.6,3.1561,308,426.4,529.6,254,2.7524,2.2601,normal
0.16633,0.068786,0.022063,0.021267,0.019025,0.021557,0.020182,0.021557,0.11119,0.019314,-0.027478,0.028573,0.020616,-0.94541,0.027199,-0.01642,0.024378,0.023582,-0.01236,0.019676,0.0040697,0.028284,0.0042203,0.020544,189.63,0.002861,182.52,132.74,193.19,-0.12954,205.04,167.11,0.043229,199.11,164.74,0.012635,187.26,0.014411,156.44,170.67,48.741,32.889,196.74,194.96,228.74,3.4004,252.59,182.52,227.85,3.9951,2.5457,249.19,0.013352,148.15,187.26,254.52,175.26,201.33,168,1.9992,317.93,291.41,285.04,173.63,1.4511,1.2392,normal
0.045789,-0.056594,0.015245,0.013997,0.018338,0.016602,0.018121,0.017958,0.072381,0.012912,0.036314,0.021376,0.015788,-0.60544,0.017144,0.012908,0.021267,0.021322,0.052599,0.01926,0.0055277,0.024468,0.0056016,0.011122,136.89,0.0040133,224,196.44,186.67,-0.18871,222.22,149.33,0.072901,234.67,179.56,0.0040043,208,0.0022069,138.67,170.67,139.78,338.89,136.89,91.556,318.67,3.4045,184.44,155.56,298.44,4.3504,2.5736,307.78,-0.00021366,212.44,166.22,207.56,307.11,283.78,330.33,2.0064,407.78,306.11,232.44,307.89,1.5452,1.2643,normal
0.12007,0.023486,0.024844,0.022969,0.023594,0.025547,0.022187,0.019141,0.075285,0.023594,0.0080543,0.027266,0.01875,-0.98948,0.02125,-0.000153,0.031719,0.029531,0.019794,0.023906,-0.011491,0.022891,0.008487,0.023281,133.12,-0.0047955,172.8,171.52,160,-0.046009,138.24,170.24,0.055538,148.48,151.04,-0.010915,153.6,-0.011619,160,216.32,281.92,214.08,117.76,469.76,192.64,4.3999,413.6,158.72,377.76,5.355,2.5726,309.92,0.02846,198.4,263.68,317.76,352.96,356.16,287.36,2.3657,289.28,362.08,290.08,326.4,1.736,1.6029,normal
0.17957,-0.074552,0.01598,0.016868,0.021573,0.020597,0.017756,0.0269,0.037864,0.022017,0.02069,0.025923,0.018288,-0.90551,0.024414,-0.040569,0.032049,0.027699,-0.017401,0.019531,0.011072,0.023526,0.014904,0.022727,145.45,-0.0008199,167.27,152.73,154.18,-0.029298,128,177.45,0.10634,139.64,142.55,0.01346,151.27,-0.015862,139.64,117.82,231.82,164.73,186.18,515.64,189.45,4.2724,447.09,165.82,302,5.5536,2.8147,352.36,0.018449,186.18,133.82,301.82,281.64,453.27,376.55,2.2274,450.73,284.55,293.27,297.64,1.9729,1.5903,normal
0.22105,0.15862,0.025146,0.023193,0.016968,0.021362,0.022095,0.018433,0.14083,0.02002,-0.057575,0.021606,0.016113,-1.0879,0.014404,-0.049639,0.028809,0.028931,-0.024351,0.02002,0.024447,0.02417,0.023178,0.015869,176,-0.023809,228,156,176,-0.20296,156,148,0.048729,128,152,0.017738,130,-0.0016217,88,186,489.5,195,92,10,82,2.6313,456.5,216,207,5.9442,2.1468,282.5,-0.0043654,148,154,294,339,274.25,397.25,2.0578,301,226.5,442.5,288.75,1.6955,1.4795,normal
0.16179,0.087059,0.020865,0.019769,0.019817,0.016006,0.019484,0.020008,0.11338,0.01653,-0.038208,0.025724,0.015816,-0.94349,0.019198,-0.0097574,0.024819,0.020484,-0.013582,0.014386,-0.001541,0.018817,-0.0029347,0.01553,201.37,0.0010577,207.61,135.02,183.41,-0.13718,207.61,214.63,0.037512,121.76,186.54,0.0060718,188.1,0.019144,231.8,183.41,242.73,237.27,154.54,14.634,70.829,3.8041,103.41,131.12,207.71,4.5402,2.7512,310.24,0.020355,171.71,199.8,54.634,275.51,196.78,257.56,2.1542,252.98,270.93,124.88,221.95,1.801,1.264,normal
0.16278,0.20102,0.028533,0.037024,0.029721,0.02123,0.027683,0.025815,0.034885,0.024457,-0.014369,0.032948,0.023098,-1.122,0.028702,0.012263,0.030486,0.025306,-0.028813,0.028872,0.0057255,0.02624,0.011642,0.029382,108.52,0.023246,112.7,115.48,134.96,0.061384,136.35,132.17,-0.025706,77.913,91.826,0.00088369,105.74,0.0039062,155.83,115.48,365.57,266.09,90.435,637.57,115.65,3.3743,197.57,155.83,376.52,5.7206,2.9691,315.48,0.0011982,147.48,175.3,433.04,289.22,310.09,332.35,2.2362,318.09,252.35,378.78,386.78,1.7366,1.427,normal
0.16759,0.093314,0.029442,0.027054,0.024812,0.022786,0.027199,0.023727,0.12209,0.024161,-0.024404,0.025246,0.026765,-0.81633,0.026693,-0.020347,0.023799,0.030961,-0.0092515,0.024306,0.015052,0.021412,0.010322,0.024595,119.7,-0.0018868,136.3,132.74,176.59,-0.2035,109.04,128,0.045553,118.52,131.56,0.018427,180.15,0.012273,96,161.19,104.3,165.33,106.67,23.111,359.11,2.3963,207.11,137.48,185.33,4.1926,1.9492,332.15,0.0055502,133.93,118.52,247.26,317.48,359.7,276.89,1.487,260.59,332.44,354.81,297.33,1.127,0.87725,normal
0.07215,-0.029129,0.014471,0.018377,0.021307,0.019087,0.026278,0.017401,0.096348,0.019265,0.022175,0.019265,0.016246,-0.67217,0.020774,0.0016622,0.024325,0.021928,0.047595,0.014915,0.0022103,0.024858,0.0071638,0.012607,194.91,-0.0042117,178.91,176,224,-0.2391,248.73,157.09,0.079122,215.27,178.91,-0.00093239,158.55,-0.0043816,148.36,190.55,311.09,137.82,160,29.818,73.818,2.2287,153.09,174.55,228,4.1348,1.6363,236,0.0076158,168.73,212.36,135.09,287.82,181.45,270.18,1.3244,268.73,209.09,153.45,280.91,1.1006,0.90855,normal
0.17158,0.16991,0.017773,0.018555,0.017383,0.019922,0.022461,0.019727,0.059523,0.011719,0.0049311,0.024609,0.0091797,-1.0998,0.02373,-0.05908,0.028711,0.022656,-0.013055,0.01582,0.0054281,0.028809,0.0036602,0.015625,172.8,0.0040554,185.6,192,156.8,-0.11603,179.2,118.4,0.015393,121.6,190.4,-0.0039655,124.8,0.0075973,121.6,129.6,44.2,26,256,8,569.6,4.2083,208.8,142.4,298.6,5.8649,3.1312,472.4,0.0040736,142.4,148.8,379.2,284.6,331.6,267,2.1545,309,374.2,440.8,349.2,1.4549,1.1975,normal
0.18062,0.15114,0.025046,0.024127,0.023897,0.024357,0.033318,0.025276,0.10433,0.017923,-0.039545,0.024816,0.023438,-0.99337,0.023208,-0.0019267,0.030216,0.019761,-0.033162,0.018153,-0.0035844,0.034812,-0.0012644,0.034926,154.35,0.017036,109.18,190.12,161.88,-0.12446,67.765,144.94,0.015694,94.118,99.765,0.012128,152.47,0.02496,144.94,156.24,184.24,352.24,128,665.88,152.94,4.0208,223.53,133.65,501.88,5.0633,3.4416,218.59,0.018845,137.41,77.176,432.47,345.41,283.29,348.47,2.7873,311.53,358.12,367.29,344,1.6916,1.4142,normal
0.15269,0.03943,0.017233,0.022978,0.025735,0.02114,0.019876,0.017233,0.1497,0.012638,-0.02163,0.022978,0.019301,-0.91218,0.023782,-0.048939,0.022978,0.019646,0.019708,0.021829,0.019058,0.030216,0.017381,0.015625,171.29,-0.037586,131.76,120.47,148.71,-0.2575,107.29,280.47,0.089125,135.53,161.88,0.0077265,208.94,-0.014074,109.18,248.47,197.18,221.18,103.53,13.176,378.82,3.0885,376,154.35,281.88,6.4616,2.8144,329.41,0.0093136,163.76,216.47,377.18,291.76,306.35,200.71,2.3185,286.59,160.71,412.24,405.88,1.9169,1.4941,normal
0.093345,0.00092515,0.027995,0.023974,0.026922,0.025506,0.031288,0.024203,0.096731,0.027574,0.0066622,0.02608,0.023974,-0.66448,0.025582,0.0025473,0.023476,0.026271,0.034689,0.023131,0.0093948,0.028569,0.010527,0.030561,132.39,-0.00031463,122.98,84.078,92.235,-0.16799,133.65,119.22,0.067122,98.51,117.96,0.0071808,177.57,0.0038674,127.37,135.53,166.43,366.12,90.98,30.667,111.69,3.1771,103.37,162.51,293.8,3.714,2.5471,262.75,0.011596,163.14,139.29,172.86,243.45,314.04,273.88,1.8972,342.98,316.31,281.49,226.75,1.3975,1.104,normal
